label,Area,id_gh2ax,id_ku80,id_fak,id_dapi,tto
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_0(5).tifnucleo_0-roi_2.tiff,2.516,20870.581,31216.402,23034.85,38793.289,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_0(5).tifnucleo_0-roi_3.tiff,3.119,38686.808,44060.232,46689.95,41321.232,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_0(5).tifnucleo_0-roi_4.tiff,2.649,44898.436,55799.911,42930.189,50526.303,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_0(5).tifnucleo_0-roi_5.tiff,2.343,18561.293,15008.69,12586.974,22133.366,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_0(5).tifnucleo_0-roi_6.tiff,2.445,24496.414,36710.28,36100.212,47028.175,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_0.tiff,2.638,72932.52,18900.896,21602.824,29280.777,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_1.tiff,3.493,71803.558,48806.199,45597.542,61735.113,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_10.tiff,2.844,59336.184,56704.938,51924.31,52448.668,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_11.tiff,2.599,87632.277,55862.691,54087.561,54207.605,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_12.tiff,3.135,113514.192,26259.27,28343.984,39134.399,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_13.tiff,2.547,70565.79,28261.902,30270.558,45256.1,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_14.tiff,2.395,52239.669,36397.966,38665.132,47079.915,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_15.tiff,2.295,65752.395,45330.369,48953.696,40458.603,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_16.tiff,2.19,43235.512,44550.044,34600.658,42934.735,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_17.tiff,3.144,91605.138,48672.657,56777.378,68933.766,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_18.tiff,4.322,141384.804,57928.232,55692.49,79556.796,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_19.tiff,2.649,54345.326,53436.684,47723.07,51735.575,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_2.tiff,2.695,77895.658,32982.464,31646.285,46153.077,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_20.tiff,2.651,62432.15,39307.684,58205.388,42505.896,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_21.tiff,2.969,59315.9,51794.497,51686.483,58014.815,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_22.tiff,3.316,79482.043,50709.309,69335.757,60346.868,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_23.tiff,3.127,80016.958,31008.139,35583.504,47488.696,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_24.tiff,2.651,65698.101,47206.367,51861.581,49168.357,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_25.tiff,2.391,54093.857,36975.767,37115.091,41404.421,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_26.tiff,3.171,80926.766,61843.708,62519.737,66997.162,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_27.tiff,2.63,65378.313,32351.085,36439.122,42207.294,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_28.tiff,3.738,94901.224,66314.009,61662.22,69691.327,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_29.tiff,2.343,50862.471,42602.096,45744.043,44436.151,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_3.tiff,4.591,107330.667,48835.503,52031.171,71149.146,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_30.tiff,2.199,35771.78,28120.222,29776.759,43836.686,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_31.tiff,3.2,58884.978,55596.568,61755.565,57578.472,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_32.tiff,2.944,80467.432,34688.211,40311.015,44513.785,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_33.tiff,3.676,152601.069,64007.588,63914.196,68200.249,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_34.tiff,3.911,81340.641,64357.219,60794.561,62700.096,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_35.tiff,2.649,44268.46,48830.315,46949.957,44241.479,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_36.tiff,3.551,93682.669,56543.753,59209.486,55111.949,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_37.tiff,4.643,105816.718,81421.195,91101.16,81079.564,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_38.tiff,3.658,114580.348,51452.629,47807.611,60815.637,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_39.tiff,3.543,87753.581,56951.724,63004.99,54175.92,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_4.tiff,3.158,118269.69,59962.805,59663.593,58744.756,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_40.tiff,2.703,67175.531,24309.907,26424.113,36046.093,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_41.tiff,2.333,85545.074,25831.197,31265.983,35211.331,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_42.tiff,3.135,71960.278,48148.798,50261.002,53083.686,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_43.tiff,2.645,72427.159,36337.741,42798.415,37690.028,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_44.tiff,2.248,33964.748,37590.761,37762.225,40165.388,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_45.tiff,3.196,74327.316,66005.37,60623.408,60597.454,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_46.tiff,5.539,186040.669,95241.077,83813.092,109447.992,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_47.tiff,2.859,89330.006,39935.208,57676.376,42132.749,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_48.tiff,2.199,29740.381,47108.658,39844.621,42194.916,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_49.tiff,2.495,76102.517,24662.18,36610.526,39717.483,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_5.tiff,2.395,43479.782,44539.731,43894.068,43633.196,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_50.tiff,3.437,106750.683,56214.546,66346.567,55363.451,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_51.tiff,2.7,64736.317,50341.123,45721.464,48946.525,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_52.tiff,2.439,56811.32,36389.833,37336.401,38197.288,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_53.tiff,5.156,122641.33,82344.926,88004.246,85567.235,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_54.tiff,3.015,76010.298,48222.203,52943.295,51466.975,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_55.tiff,2.687,52378.068,46303.421,49677.81,44934.964,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_56.tiff,2.547,71593.592,44988.888,47701.28,48569.196,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_57.tiff,2.62,48937.72,26214.678,44206.706,34493.635,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_58.tiff,5.905,169271.863,74511.614,109019.429,89496.347,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_59.tiff,3.087,93338.295,28420.602,51140.828,42007.852,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_6.tiff,2.333,71885.005,46123.777,46193.334,39284.037,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_60.tiff,3.526,79975.564,32855.475,52319.846,44908.924,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_61.tiff,3.318,66718.194,39307.628,45427.748,55090.241,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_62.tiff,3.144,72805.099,41889.925,47310.725,58377.674,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_7.tiff,2.545,35704.89,30525.818,27688.548,43033.567,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_8.tiff,3.496,103067.452,63870.089,61349.411,53787.699,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-04_Out_Channel Alignment.czi_nucleo_1(6).tifnucleo_0-roi_9.tiff,2.911,100054.765,70752.609,66758.702,64431.7,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_0.tiff,2.439,43272.104,30738.851,51323.532,61447.508,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_1.tiff,2.433,49973.97,27922.949,46963.146,54614.944,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_10.tiff,2.345,44472.618,49335.706,54951.322,85911.947,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_11.tiff,2.394,65320.786,42754.053,54322.929,73425.198,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_12.tiff,2.598,63850.498,52905.137,57024.739,83760.761,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_13.tiff,2.394,41050.295,57216.462,54193.873,114243.907,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_14.tiff,2.807,64123.218,44520.894,62693.527,75049.213,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_15.tiff,2.443,39991.838,53163.329,56481.1,110515.371,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_16.tiff,2.547,61846.072,48864.876,62151.801,87453.783,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_17.tiff,2.495,54684.697,43083.82,59610.926,76287.56,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_18.tiff,3.803,100619.987,72830.665,87622.558,133595.921,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_19.tiff,2.7,78048.216,49477.24,60583.205,106468.554,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_2.tiff,5.35,168095.401,88293.098,115683.435,157300.743,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_20.tiff,2.345,67731.688,43322.567,57658.19,91681.838,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_21.tiff,9.838,241272.325,186404.37,234568.177,353097.128,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_22.tiff,2.582,53779.926,52059.753,60802.127,84541.973,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_23.tiff,2.785,71125.038,47319.671,58823.249,83537.057,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_3.tiff,2.595,54498.866,40406.384,51829.239,75815.749,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_4.tiff,2.704,87511.243,43204.724,64641.435,69990.18,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_5.tiff,2.811,51487.898,51297.498,56289.295,90200.875,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_6.tiff,3.557,84121.392,66085.537,76060.668,119489.47,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_7.tiff,2.59,61185.115,35017.658,58549.918,60785.641,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_8.tiff,3.48,102093.959,80027.808,86895.961,151897.722,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_0(10).tifnucleo_0-roi_9.tiff,2.651,42987.102,52360.257,54472.539,91603.566,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_0.tiff,2.395,29385.75,38875.29,42038.791,64487.776,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_1(9).tifnucleo_0-roi_1.tiff,2.395,31555.713,36390.567,45212.29,55013.151,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_0.tiff,3.256,36708.78,27068.219,34528.213,50598.641,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_1.tiff,2.343,23425.465,41829.957,43387.561,60234.381,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_10.tiff,2.345,41935.775,45375.516,51085.829,62676.582,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_11.tiff,2.248,22541.301,47010.866,46139.052,65073.094,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_12.tiff,2.903,32597.075,49312.831,57997.448,76090.974,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_13.tiff,2.649,30413.984,36617.228,48616.015,59226.049,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_14.tiff,3.741,49289.487,66378.857,74334.954,105287.22,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_15.tiff,2.295,28140.944,53876.977,54672.258,69843.226,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_16.tiff,2.7,41170.556,48811.645,54694.986,70824.924,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_17.tiff,2.785,31755.663,61823.022,63738.599,85778.838,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_18.tiff,3.094,32662.402,53533.706,72506.83,83808.924,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_19.tiff,2.807,42469.54,47101.666,71216.362,65906.612,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_2.tiff,2.424,24179.759,27510.066,35953.307,53166.173,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_20.tiff,2.853,51690.841,52659.023,67364.757,81236.594,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_21.tiff,3.316,44357.019,61047.86,71708.611,87181.392,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_22.tiff,3.738,47308.053,60631.237,76625.887,94532.692,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_23.tiff,2.774,36196.131,48288.036,59882.427,73843.793,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_24.tiff,2.751,29261.733,39201.367,48068.512,61011.465,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_25.tiff,2.704,27481.175,49281.894,54562.5,76238.491,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_26.tiff,2.248,23241.077,47672.985,44944.982,66933.506,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_27.tiff,3.327,51189.697,56658.031,62930.814,83077.6,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_28.tiff,5.882,94513.628,106362.44,129562.96,165619.38,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_29.tiff,2.651,30548.079,39343.52,43625.536,57720.214,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_3.tiff,2.807,32793.849,42970.424,51627.819,68906.323,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_30.tiff,4.576,79430.693,75142.784,100687.073,108453.484,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_31.tiff,2.944,69496.135,48561.08,69049.763,76498.57,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_32.tiff,2.296,24486.784,35352.517,36427.587,57711.245,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_33.tiff,2.248,25053.085,29888.84,37431.236,52188.325,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_34.tiff,2.807,37227.355,36385.789,49245.856,64513.439,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_35.tiff,2.296,32939.991,40724.22,46497.624,64241.414,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_36.tiff,2.534,36212.363,40771.528,49828.576,59729.022,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_37.tiff,2.526,35337.486,35067.809,41966.965,54994.189,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_38.tiff,2.582,25924.038,50603.608,54966.169,76193.247,doxdmso
DOX12-DMSO12-gH2AX-647-ku80-546-fak-488-dapi-405-05_Out_Channel Alignment.czi_nucleo_2(9).tifnucleo_0-roi_39.tiff,2.994,29963.239,32762.566,41739.261,57277.678,doxdmso
